Place_ID,Category,Name,City,Locality,Latitude,Longitude,Distance_km,Rating
5346,Airport,Airport_5346,Bengaluru,Electronic City,15.629301,73.733577,9.24,3.1
5347,College,Park_5347,Pune,Wakad,18.873933,75.146091,0.77,4.1
5348,Hospital,Park_5348,Pune,Kharadi,18.682895,76.130817,4.71,4.2
5349,School,Airport_5349,Hyderabad,Banjara Hills,16.9884,75.348492,0.21,4.6
5350,Park,Metro_5350,Bengaluru,Indiranagar,15.33239,74.829134,0.22,4.0
5351,Bus Stop,College_5351,Mumbai,Andheri,15.815463,76.483139,1.5,3.6
5352,School,College_5352,Bengaluru,Whitefield,15.583775,73.498666,9.91,3.7
5353,Park,Park_5353,Hyderabad,Kondapur,18.110799,75.713571,2.59,3.5
5354,Park,College_5354,Bengaluru,HSR Layout,14.695766,75.273055,3.06,3.8
5355,Park,Mall_5355,Bengaluru,Indiranagar,14.300583,73.425697,1.52,4.4
5356,Mall,Hospital_5356,Mumbai,Bandra,16.544124,72.400609,0.7,4.2
5357,College,Metro_5357,Mumbai,Thane,18.24249,74.737032,6.0,3.8
5358,Park,Airport_5358,Mumbai,Thane,18.202358,75.863115,7.97,3.8
5359,Airport,Airport_5359,Bengaluru,Whitefield,13.660288,74.646196,9.47,4.4
5360,Hospital,Mall_5360,Pune,Baner,18.896255,77.114543,3.37,5.0
5361,College,School_5361,Pune,Hinjewadi,14.686611,74.958332,2.02,3.3
5362,Mall,Metro_5362,Mumbai,Bandra,14.48578,78.622464,5.25,3.5
5363,School,School_5363,Hyderabad,Kukatpally,18.280836,74.571285,9.7,4.1
5364,Mall,Restaurant_5364,Mumbai,Andheri,15.346597,72.70814,2.95,3.1
5365,College,Metro_5365,Bengaluru,Whitefield,15.120695,76.928097,2.45,4.7
5366,School,Bus Stop_5366,Bengaluru,Whitefield,15.895157,73.684767,6.13,3.6
5367,Park,School_5367,Bengaluru,Whitefield,14.174615,74.488676,3.08,4.7
5368,School,Airport_5368,Bengaluru,Indiranagar,16.654025,75.779633,2.59,3.3
5369,Mall,College_5369,Bengaluru,Whitefield,13.923022,77.249024,0.34,3.3
5370,Park,School_5370,Chennai,Velachery,16.159279,75.604145,0.67,3.6
5371,Hospital,School_5371,Pune,Wakad,17.906396,75.77304,7.5,4.2
5372,Park,College_5372,Pune,Kharadi,16.688344,76.461405,1.22,4.3
5373,Hospital,Mall_5373,Chennai,Anna Nagar,12.368048,78.652143,6.49,4.1
5374,School,Hospital_5374,Bengaluru,Electronic City,18.273271,78.679267,3.8,3.2
5375,Bus Stop,Airport_5375,Chennai,Velachery,13.78085,75.310267,7.01,4.4
5376,School,College_5376,Hyderabad,Banjara Hills,13.251282,73.180776,4.94,4.4
5377,College,Hospital_5377,Mumbai,Thane,12.550456,75.032143,7.83,3.1
5378,Airport,School_5378,Bengaluru,Indiranagar,12.735344,75.53907,9.38,3.6
5379,Hospital,Restaurant_5379,Bengaluru,Electronic City,15.464994,76.498316,6.46,3.6
5380,Restaurant,Restaurant_5380,Bengaluru,Electronic City,14.447861,76.289326,9.97,3.2
5381,Bus Stop,Restaurant_5381,Hyderabad,Banjara Hills,18.856841,79.403049,9.97,3.8
5382,Bus Stop,Restaurant_5382,Hyderabad,Madhapur,16.333614,77.755679,7.79,3.1
5383,Park,Metro_5383,Pune,Kharadi,18.988402,72.945409,6.08,4.2
5384,School,College_5384,Mumbai,Bandra,14.878447,72.995934,9.94,4.8
5385,Restaurant,Bus Stop_5385,Chennai,Velachery,12.571783,76.284516,1.7,4.3
5386,Mall,Bus Stop_5386,Chennai,Adyar,13.549613,79.388901,0.38,3.1
5387,School,Metro_5387,Bengaluru,Electronic City,13.50384,76.513801,0.32,3.7
5388,Hospital,Restaurant_5388,Pune,Kharadi,17.566646,79.058537,8.48,3.3
5389,Metro,Bus Stop_5389,Chennai,Velachery,16.845898,78.52032,9.24,3.7
5390,Bus Stop,Hospital_5390,Mumbai,Andheri,12.184708,76.342196,3.62,3.3
5391,Mall,Park_5391,Hyderabad,Gachibowli,18.811798,72.547599,9.74,3.7
5392,College,Hospital_5392,Chennai,Anna Nagar,12.914859,77.290962,6.17,3.9
5393,College,Park_5393,Hyderabad,Madhapur,16.041942,76.064862,8.56,4.2
5394,Mall,Airport_5394,Pune,Kharadi,14.035794,78.160967,8.37,4.7
5395,School,Mall_5395,Hyderabad,Jubilee Hills,12.785059,79.295874,1.62,4.2
5396,College,School_5396,Chennai,Velachery,16.290234,73.633453,9.89,4.4
5397,Airport,School_5397,Pune,Baner,13.876502,79.896867,5.53,3.7
5398,Park,Airport_5398,Hyderabad,Jubilee Hills,13.342544,75.889591,6.22,4.6
5399,Restaurant,Park_5399,Bengaluru,Indiranagar,15.727075,74.82994,3.47,3.4
5400,Restaurant,School_5400,Hyderabad,Jubilee Hills,18.384223,75.555265,7.49,3.3
5401,College,Mall_5401,Bengaluru,Indiranagar,13.32583,73.497334,6.17,3.9
5402,Airport,Metro_5402,Chennai,OMR,14.401248,75.7866,5.15,3.6
5403,Airport,Park_5403,Hyderabad,Madhapur,17.912611,78.575368,9.47,3.1
5404,College,Hospital_5404,Pune,Baner,17.169121,78.778513,0.12,3.1
5405,Airport,Restaurant_5405,Mumbai,Powai,13.743278,72.188146,9.46,3.9
5406,Airport,Park_5406,Chennai,Velachery,17.840475,79.268408,1.36,4.2
5407,Airport,Bus Stop_5407,Hyderabad,Madhapur,15.368636,73.353932,8.44,3.4
5408,Restaurant,College_5408,Mumbai,Powai,14.997782,79.77946,8.88,3.0
5409,School,School_5409,Mumbai,Bandra,12.313098,78.527434,8.93,3.9
5410,Hospital,Hospital_5410,Chennai,Anna Nagar,13.714771,74.836325,3.29,4.4
5411,Bus Stop,Metro_5411,Bengaluru,HSR Layout,15.524409,73.823334,0.15,4.8
5412,Park,School_5412,Hyderabad,Kukatpally,16.423186,72.753463,3.31,3.4
5413,Restaurant,Hospital_5413,Hyderabad,Gachibowli,13.101132,76.649606,0.35,3.4
5414,Airport,Mall_5414,Bengaluru,Whitefield,12.933261,72.360938,5.69,4.6
5415,Hospital,Bus Stop_5415,Mumbai,Bandra,14.15708,77.256798,2.92,3.9
5416,Park,Metro_5416,Chennai,Adyar,15.855037,79.725603,2.42,4.0
5417,Airport,Airport_5417,Mumbai,Thane,15.304307,73.25735,6.8,3.3
5418,Metro,College_5418,Bengaluru,Indiranagar,12.839742,74.223574,9.74,4.9
5419,Metro,Airport_5419,Mumbai,Powai,16.276374,72.37409,3.29,3.9
5420,Bus Stop,Bus Stop_5420,Bengaluru,Indiranagar,18.850635,78.050686,9.85,4.2
5421,Metro,Restaurant_5421,Pune,Baner,16.352732,75.721729,7.31,4.6
5422,Hospital,College_5422,Mumbai,Thane,13.778496,75.617251,3.12,3.9
5423,Restaurant,Bus Stop_5423,Chennai,Adyar,14.234446,72.653023,1.45,3.2
5424,College,College_5424,Bengaluru,Indiranagar,14.695141,74.62524,2.72,4.1
5425,Hospital,Park_5425,Chennai,Velachery,16.768062,74.284861,2.98,4.4
5426,Hospital,Park_5426,Bengaluru,HSR Layout,12.90332,79.303336,8.88,3.9
5427,Bus Stop,School_5427,Chennai,OMR,18.318231,78.705146,5.7,4.7
5428,Airport,Hospital_5428,Pune,Wakad,17.585129,77.613354,3.64,4.8
5429,College,Airport_5429,Hyderabad,Madhapur,16.290207,72.410899,5.87,3.2
5430,Mall,Hospital_5430,Chennai,Velachery,18.521519,74.42645,4.55,4.4
5431,Hospital,School_5431,Hyderabad,Banjara Hills,12.980444,75.137973,9.22,3.0
5432,Bus Stop,Mall_5432,Chennai,Anna Nagar,17.098036,74.37701,9.5,4.1
5433,School,Mall_5433,Mumbai,Powai,12.7826,73.432865,4.98,3.2
5434,Airport,School_5434,Mumbai,Bandra,12.942632,72.377355,7.03,5.0
5435,Mall,Hospital_5435,Mumbai,Bandra,18.769144,73.968531,4.83,4.5
5436,College,Airport_5436,Hyderabad,Miyapur,17.346962,79.524148,9.49,4.4
5437,Park,School_5437,Hyderabad,Banjara Hills,12.898411,78.325386,0.95,4.4
5438,Restaurant,Airport_5438,Chennai,OMR,18.83513,73.913398,2.46,4.7
5439,College,School_5439,Hyderabad,Miyapur,14.756791,76.032557,3.66,4.1
5440,College,Restaurant_5440,Chennai,Anna Nagar,13.966218,78.936383,7.19,3.4
5441,School,Airport_5441,Bengaluru,Whitefield,14.331272,77.799434,0.54,4.8
5442,Hospital,College_5442,Hyderabad,Kondapur,13.213998,78.093563,4.07,3.6
5443,Restaurant,Bus Stop_5443,Hyderabad,Miyapur,12.078997,75.747172,3.15,3.5
5444,Airport,Bus Stop_5444,Bengaluru,HSR Layout,14.758082,72.610082,9.36,3.5
5445,Park,Metro_5445,Pune,Wakad,18.679183,79.906693,7.93,3.5
5446,Hospital,Airport_5446,Hyderabad,Jubilee Hills,17.989527,72.502692,0.28,4.6
5447,Airport,Metro_5447,Chennai,Velachery,16.48921,76.988882,6.22,4.8
5448,Mall,Restaurant_5448,Mumbai,Thane,15.235881,72.900332,2.97,4.6
5449,Airport,Mall_5449,Bengaluru,Whitefield,17.673059,72.534837,9.38,4.7
5450,Airport,Bus Stop_5450,Hyderabad,Jubilee Hills,13.766789,72.101076,2.39,3.9
5451,Mall,Bus Stop_5451,Pune,Kharadi,13.65876,79.404442,0.41,3.2
5452,Bus Stop,Park_5452,Pune,Wakad,18.995157,74.211181,5.37,4.4
5453,College,College_5453,Pune,Hinjewadi,15.27344,76.877828,8.19,4.1
5454,Airport,Park_5454,Bengaluru,Indiranagar,14.390351,78.808309,5.62,3.5
5455,Hospital,Restaurant_5455,Chennai,Velachery,12.124734,75.043685,5.86,4.4
5456,School,Park_5456,Pune,Wakad,15.611319,74.165509,1.04,4.3
5457,Hospital,School_5457,Bengaluru,Electronic City,14.067696,76.312851,1.09,3.5
5458,Bus Stop,Restaurant_5458,Chennai,Velachery,16.246167,77.857539,9.96,3.6
5459,Park,Mall_5459,Chennai,Velachery,12.40016,79.199332,7.02,3.6
5460,School,Bus Stop_5460,Chennai,Velachery,15.659916,77.38639,9.99,3.7
5461,Airport,Hospital_5461,Mumbai,Thane,12.380963,76.46927,1.97,3.8
5462,Bus Stop,Airport_5462,Chennai,Adyar,16.318289,78.843742,9.0,4.5
5463,Restaurant,Park_5463,Pune,Baner,15.571649,79.686339,0.58,4.6
5464,Airport,Mall_5464,Mumbai,Andheri,15.265341,74.203246,9.49,3.0
5465,Airport,Mall_5465,Pune,Baner,17.699743,72.349491,8.57,4.9
5466,Park,College_5466,Chennai,Adyar,18.615088,79.744083,4.12,3.4
5467,Bus Stop,Park_5467,Mumbai,Powai,12.61928,77.868274,2.7,4.8
5468,Mall,Park_5468,Mumbai,Andheri,14.178477,72.829864,5.99,3.6
5469,Mall,Airport_5469,Mumbai,Bandra,15.152448,77.533047,1.63,3.7
5470,Park,Restaurant_5470,Chennai,Velachery,14.40396,76.702887,6.9,3.1
5471,Hospital,Hospital_5471,Chennai,Anna Nagar,15.039078,75.378081,6.98,4.8
5472,Restaurant,Bus Stop_5472,Hyderabad,Kukatpally,18.827105,78.544422,3.38,3.5
5473,Airport,Mall_5473,Pune,Baner,15.246327,76.169683,7.26,3.5
5474,Bus Stop,Hospital_5474,Chennai,Velachery,16.974212,75.474997,4.03,5.0
5475,Park,Restaurant_5475,Mumbai,Bandra,13.65626,77.1572,6.81,3.5
5476,School,Restaurant_5476,Pune,Baner,14.714911,72.733965,9.03,4.9
5477,College,Bus Stop_5477,Hyderabad,Kukatpally,17.452107,73.488965,2.38,3.0
5478,Mall,Airport_5478,Bengaluru,HSR Layout,16.958165,79.74188,0.87,4.1
5479,School,College_5479,Mumbai,Powai,16.258969,73.787102,7.55,4.1
5480,College,Hospital_5480,Chennai,Adyar,12.87133,75.768325,0.57,4.9
5481,Hospital,Hospital_5481,Chennai,Velachery,13.688609,75.278434,6.25,5.0
5482,Airport,Restaurant_5482,Mumbai,Bandra,15.361926,76.065264,4.9,4.6
5483,Restaurant,Park_5483,Pune,Hinjewadi,14.056559,76.263284,6.58,3.3
5484,School,Mall_5484,Hyderabad,Jubilee Hills,18.990608,77.394558,1.05,4.9
5485,Mall,Metro_5485,Chennai,Adyar,13.445022,77.95493,2.55,4.3
5486,Metro,Bus Stop_5486,Hyderabad,Gachibowli,16.921707,78.905475,7.19,3.1
5487,Park,College_5487,Bengaluru,HSR Layout,16.889821,76.64296,5.22,3.2
5488,Mall,Bus Stop_5488,Bengaluru,HSR Layout,15.190424,77.417421,7.86,4.8
5489,Hospital,Bus Stop_5489,Chennai,Adyar,17.808495,74.579481,4.68,4.7
5490,College,College_5490,Hyderabad,Kondapur,18.29856,72.400616,2.99,4.1
5491,Airport,Hospital_5491,Hyderabad,Madhapur,16.729042,73.555532,7.78,4.7
5492,Park,Bus Stop_5492,Bengaluru,Indiranagar,12.688359,75.734372,5.58,4.0
5493,School,Airport_5493,Chennai,Adyar,14.017715,79.200908,0.37,4.1
5494,Hospital,School_5494,Mumbai,Bandra,16.924119,75.396655,9.21,3.8
5495,School,Hospital_5495,Pune,Baner,15.980076,78.520022,5.72,4.4
5496,Metro,Hospital_5496,Chennai,Anna Nagar,16.029744,74.844062,3.74,5.0
5497,Restaurant,Airport_5497,Pune,Kharadi,16.931181,79.986559,5.99,3.4
5498,Metro,Mall_5498,Hyderabad,Banjara Hills,14.314036,72.687611,6.88,4.2
5499,Airport,Park_5499,Hyderabad,Madhapur,12.825592,77.166469,4.55,3.3
5500,Restaurant,Restaurant_5500,Hyderabad,Miyapur,14.977355,74.271894,5.98,3.4
5501,Metro,School_5501,Pune,Hinjewadi,13.795003,75.220511,4.85,4.5
5502,Metro,Park_5502,Hyderabad,Kukatpally,14.872132,76.557732,5.93,4.2
5503,College,Mall_5503,Chennai,Velachery,16.947898,74.032167,8.62,4.1
5504,Park,Restaurant_5504,Mumbai,Thane,15.519406,75.195795,3.97,4.4
5505,Metro,Mall_5505,Pune,Hinjewadi,12.352579,78.459567,3.99,3.3
5506,Airport,Park_5506,Chennai,Adyar,12.551974,75.511178,6.33,4.6
5507,College,School_5507,Chennai,OMR,12.0723,77.60426,9.76,3.6
5508,Mall,School_5508,Mumbai,Powai,18.359171,77.554069,3.49,4.8
5509,College,Mall_5509,Pune,Hinjewadi,15.832964,72.699874,1.03,4.1
5510,Airport,Airport_5510,Pune,Wakad,17.949173,72.25485,9.59,3.4
5511,Park,Metro_5511,Chennai,Anna Nagar,17.02049,75.966752,9.21,3.0
5512,Metro,Hospital_5512,Hyderabad,Kukatpally,14.039669,77.253684,9.95,4.0
5513,School,Airport_5513,Bengaluru,Indiranagar,15.044498,76.528185,7.59,3.7
5514,Bus Stop,Mall_5514,Pune,Kharadi,15.20825,72.256858,7.9,4.6
5515,School,School_5515,Mumbai,Powai,16.782449,72.104194,9.7,3.7
5516,College,Mall_5516,Hyderabad,Banjara Hills,16.034032,74.617307,6.48,4.3
5517,Park,Bus Stop_5517,Bengaluru,Indiranagar,13.001001,73.237083,8.47,3.2
5518,Airport,Bus Stop_5518,Bengaluru,Indiranagar,18.625841,73.531628,1.83,4.6
5519,Mall,Metro_5519,Pune,Baner,15.200599,74.828091,5.22,3.8
5520,Park,Airport_5520,Hyderabad,Kukatpally,17.376904,74.42327,2.44,4.0
5521,Mall,Airport_5521,Hyderabad,Madhapur,14.263561,73.126264,9.39,4.7
5522,Mall,Mall_5522,Pune,Wakad,12.119673,72.417024,9.59,4.7
5523,Metro,Metro_5523,Hyderabad,Kukatpally,14.814633,79.500761,8.17,4.5
5524,Restaurant,Metro_5524,Chennai,Velachery,14.276576,78.13779,3.23,3.1
5525,Mall,Metro_5525,Hyderabad,Kondapur,15.860731,76.976874,7.46,3.5
5526,Restaurant,Hospital_5526,Chennai,Anna Nagar,15.873456,76.720362,9.51,4.7
5527,School,Airport_5527,Chennai,Adyar,18.764227,74.319393,1.13,3.4
5528,Mall,Mall_5528,Mumbai,Thane,14.618792,78.23711,2.5,3.4
5529,Bus Stop,School_5529,Bengaluru,HSR Layout,18.143189,77.863661,4.6,4.0
5530,Airport,Mall_5530,Pune,Wakad,12.925754,72.059036,3.97,4.6
5531,Airport,Park_5531,Hyderabad,Gachibowli,16.295279,74.619561,5.57,3.0
5532,Mall,School_5532,Mumbai,Bandra,15.140791,79.977456,1.23,4.4
5533,Park,School_5533,Bengaluru,Indiranagar,17.500682,76.019903,8.03,4.9
5534,Park,Restaurant_5534,Hyderabad,Gachibowli,12.503159,72.063937,8.03,3.5
5535,Park,Park_5535,Mumbai,Bandra,14.903453,72.298974,3.51,4.2
5536,Park,Bus Stop_5536,Bengaluru,HSR Layout,15.465196,79.118217,1.26,4.4
5537,Metro,Airport_5537,Hyderabad,Kondapur,13.593156,76.227728,5.41,4.1
5538,School,Airport_5538,Hyderabad,Madhapur,16.08793,73.84447,8.29,3.1
5539,Restaurant,Hospital_5539,Chennai,OMR,13.854336,72.369254,6.43,3.1
5540,Airport,College_5540,Mumbai,Thane,14.145526,76.430978,0.25,4.9
5541,Hospital,Metro_5541,Pune,Kharadi,16.214522,79.792022,4.56,4.9
5542,Airport,Airport_5542,Chennai,Adyar,17.764249,74.395749,5.06,4.6
5543,College,Restaurant_5543,Hyderabad,Kondapur,13.876087,77.048338,5.53,3.0
5544,Bus Stop,Airport_5544,Bengaluru,Indiranagar,13.288405,75.793968,2.62,4.8
5545,Airport,School_5545,Bengaluru,Electronic City,17.231911,75.530928,9.54,4.4
5546,Park,Park_5546,Pune,Hinjewadi,16.844317,75.071198,3.97,3.5
5547,Metro,Hospital_5547,Mumbai,Powai,16.09935,72.220138,6.59,4.9
5548,School,Park_5548,Bengaluru,HSR Layout,13.365167,75.390111,9.45,4.7
5549,College,Hospital_5549,Bengaluru,Whitefield,13.307628,77.47762,2.07,3.6
5550,Metro,Mall_5550,Chennai,OMR,13.175182,72.213292,9.79,4.0
5551,Park,Restaurant_5551,Chennai,Adyar,17.004091,76.996351,9.0,3.8
5552,Hospital,Metro_5552,Mumbai,Powai,15.817305,73.150415,7.43,4.5
5553,College,Hospital_5553,Mumbai,Powai,17.719238,76.87232,9.19,4.1
5554,Airport,Mall_5554,Hyderabad,Kukatpally,12.31482,73.99338,5.69,4.0
5555,Mall,Park_5555,Pune,Baner,16.058312,77.610724,8.1,3.9
5556,Restaurant,College_5556,Pune,Baner,12.834457,77.3384,0.47,4.5
5557,Hospital,College_5557,Mumbai,Bandra,15.635363,76.744192,5.01,3.3
5558,Restaurant,Bus Stop_5558,Hyderabad,Gachibowli,18.231824,74.734728,1.17,4.5
5559,Park,Park_5559,Mumbai,Andheri,17.793106,78.337619,3.27,4.9
5560,Hospital,College_5560,Hyderabad,Kondapur,16.164122,75.70768,7.9,4.6
5561,Metro,Park_5561,Mumbai,Powai,13.708076,73.750165,4.99,3.6
5562,Park,School_5562,Bengaluru,Whitefield,12.277381,74.374236,0.72,4.2
5563,School,Airport_5563,Chennai,Anna Nagar,14.199098,77.97267,0.65,4.0
5564,Hospital,Hospital_5564,Mumbai,Andheri,13.531968,73.583565,5.55,4.0
5565,Restaurant,Hospital_5565,Bengaluru,Indiranagar,14.549721,76.43908,7.42,3.9
5566,Airport,Hospital_5566,Hyderabad,Jubilee Hills,18.939981,73.539474,3.92,4.0
5567,Restaurant,College_5567,Hyderabad,Jubilee Hills,18.383696,79.588039,1.14,3.2
5568,Restaurant,Hospital_5568,Bengaluru,Indiranagar,16.377099,74.351409,1.89,3.3
5569,School,Hospital_5569,Bengaluru,Electronic City,18.939497,73.944451,6.48,5.0
5570,College,Airport_5570,Chennai,Velachery,17.017359,72.049384,1.93,3.1
5571,Airport,Bus Stop_5571,Hyderabad,Miyapur,18.069767,78.344712,9.5,3.7
5572,Restaurant,School_5572,Pune,Hinjewadi,13.367908,75.130436,7.16,3.5
5573,Park,Restaurant_5573,Hyderabad,Banjara Hills,18.502736,79.655747,3.56,3.3
5574,Park,Restaurant_5574,Chennai,OMR,16.771527,76.021785,7.96,4.0
5575,School,Restaurant_5575,Mumbai,Thane,17.831393,72.540944,1.43,4.4
5576,Metro,Restaurant_5576,Chennai,Velachery,18.611226,78.220493,8.16,4.3
5577,School,College_5577,Mumbai,Bandra,13.941996,79.870522,5.13,4.1
5578,School,Hospital_5578,Pune,Hinjewadi,18.246637,79.530861,2.46,3.0
5579,Metro,Restaurant_5579,Hyderabad,Banjara Hills,18.810144,75.141681,5.34,3.4
5580,Bus Stop,College_5580,Mumbai,Andheri,16.868276,73.691249,4.02,3.4
5581,Metro,Restaurant_5581,Mumbai,Bandra,12.334716,72.528534,2.36,3.8
5582,Park,School_5582,Chennai,Adyar,16.882616,74.647213,2.89,4.4
5583,School,Hospital_5583,Hyderabad,Kondapur,12.071342,75.387875,5.4,4.7
5584,Metro,School_5584,Mumbai,Thane,17.316825,75.163019,4.57,5.0
5585,College,College_5585,Bengaluru,Indiranagar,14.048881,74.235228,5.06,4.6
5586,Mall,Hospital_5586,Mumbai,Thane,16.790101,76.799425,0.84,3.7
5587,Mall,Restaurant_5587,Pune,Baner,14.706153,79.592415,7.25,3.6
5588,Bus Stop,Airport_5588,Mumbai,Andheri,18.598313,73.18101,1.35,4.5
5589,Bus Stop,Airport_5589,Pune,Kharadi,12.669289,78.765834,7.57,4.9
5590,Park,School_5590,Chennai,OMR,14.69654,77.680768,5.21,4.3
5591,Airport,Metro_5591,Chennai,OMR,12.27393,75.990292,2.09,3.7
5592,School,College_5592,Pune,Baner,12.686967,72.965577,0.12,3.9
5593,Restaurant,Bus Stop_5593,Mumbai,Powai,15.777797,74.518208,8.08,3.2
5594,Airport,Restaurant_5594,Pune,Wakad,12.696795,75.42462,4.32,5.0
5595,College,Hospital_5595,Chennai,Adyar,15.675615,78.665055,3.68,3.8
5596,Restaurant,Mall_5596,Bengaluru,Indiranagar,12.179849,74.528772,2.36,3.0
5597,Airport,College_5597,Bengaluru,HSR Layout,14.005688,75.031959,1.43,3.5
5598,Bus Stop,School_5598,Chennai,Adyar,14.045992,75.998403,4.38,4.5
5599,Mall,Park_5599,Mumbai,Thane,15.908306,72.931628,4.72,4.4
5600,Mall,Metro_5600,Chennai,OMR,14.656122,79.2342,2.58,4.2
5601,Bus Stop,Airport_5601,Pune,Kharadi,15.4087,76.887326,5.52,3.0
5602,College,Bus Stop_5602,Bengaluru,Electronic City,18.484488,77.157021,6.16,4.7
5603,Park,Restaurant_5603,Bengaluru,Electronic City,14.748445,74.852183,5.74,4.9
5604,Park,Bus Stop_5604,Mumbai,Thane,17.170666,77.762522,3.3,3.6
5605,Bus Stop,College_5605,Hyderabad,Jubilee Hills,14.915047,77.279449,2.09,4.0
5606,Airport,School_5606,Pune,Baner,12.259846,76.935687,1.85,3.3
5607,Airport,Metro_5607,Hyderabad,Gachibowli,15.21724,72.666171,9.1,4.3
5608,Mall,Metro_5608,Pune,Wakad,12.239728,77.051133,2.88,4.0
5609,College,Metro_5609,Hyderabad,Gachibowli,12.564993,76.916584,5.42,3.0
5610,Mall,Metro_5610,Pune,Baner,15.101765,75.72597,9.84,3.9
5611,College,College_5611,Chennai,Adyar,14.989143,75.697533,7.39,4.1
5612,Park,Park_5612,Hyderabad,Gachibowli,13.094265,72.341255,3.35,3.3
5613,Hospital,College_5613,Hyderabad,Kondapur,16.249602,78.588744,5.96,4.5
5614,Park,Park_5614,Mumbai,Thane,17.411362,74.554718,3.24,3.5
5615,Metro,Airport_5615,Mumbai,Thane,18.42265,74.753887,8.17,4.7
5616,Restaurant,Restaurant_5616,Bengaluru,Electronic City,18.792552,73.831098,2.11,4.8
5617,Mall,College_5617,Mumbai,Bandra,13.967158,75.179198,6.2,4.0
5618,Hospital,Hospital_5618,Mumbai,Andheri,17.855379,79.212012,3.89,3.9
5619,Metro,Airport_5619,Bengaluru,Electronic City,18.249325,76.199569,8.67,3.2
5620,Metro,School_5620,Chennai,Anna Nagar,15.4083,73.202233,2.73,3.9
5621,Airport,College_5621,Chennai,Adyar,13.113513,79.55145,6.71,3.4
5622,Airport,Restaurant_5622,Chennai,Velachery,17.19503,76.458036,8.13,4.8
5623,Airport,School_5623,Bengaluru,Whitefield,17.889556,77.056631,3.87,3.0
5624,College,Hospital_5624,Mumbai,Andheri,17.668826,73.076293,1.57,4.9
5625,Airport,Hospital_5625,Pune,Kharadi,16.584497,75.07347,5.59,4.1
5626,Bus Stop,Hospital_5626,Bengaluru,Indiranagar,16.705068,76.589571,2.15,4.5
5627,Mall,Hospital_5627,Mumbai,Bandra,12.297597,72.513916,5.61,4.5
5628,Metro,Park_5628,Bengaluru,Electronic City,18.205339,73.236053,0.15,4.4
5629,Restaurant,College_5629,Mumbai,Powai,17.017315,76.511017,4.13,4.2
5630,Airport,Park_5630,Pune,Wakad,15.295227,75.799654,4.47,3.7
5631,Hospital,Bus Stop_5631,Chennai,OMR,14.629783,72.658592,8.7,3.9
5632,Restaurant,College_5632,Mumbai,Thane,17.341566,76.931941,7.08,4.6
5633,Mall,Bus Stop_5633,Chennai,Velachery,17.563519,78.701994,7.14,4.2
5634,College,Airport_5634,Chennai,Anna Nagar,13.547228,78.683405,2.53,3.1
5635,College,School_5635,Hyderabad,Madhapur,13.840241,74.198113,5.2,3.8
5636,Park,School_5636,Chennai,Anna Nagar,18.81632,74.11665,3.63,3.8
5637,College,Restaurant_5637,Pune,Hinjewadi,12.234764,77.157337,5.54,3.7
5638,Park,Airport_5638,Chennai,Velachery,12.480349,73.891233,8.59,4.0
5639,School,Mall_5639,Bengaluru,HSR Layout,14.391363,78.468834,2.6,4.2
5640,Restaurant,Park_5640,Bengaluru,Electronic City,18.021013,77.088903,5.89,3.3
5641,Metro,Airport_5641,Bengaluru,Whitefield,17.289132,75.162871,3.85,4.0
5642,Restaurant,Bus Stop_5642,Pune,Hinjewadi,18.972314,74.209209,7.18,4.5
5643,Park,College_5643,Bengaluru,Electronic City,18.083328,78.150857,9.6,4.7
5644,Hospital,Restaurant_5644,Pune,Kharadi,18.095757,77.267484,8.14,3.5
5645,Airport,Metro_5645,Mumbai,Thane,15.669669,77.819869,1.51,4.3
5646,Park,College_5646,Hyderabad,Jubilee Hills,16.376868,77.791043,7.45,4.0
5647,Hospital,Hospital_5647,Bengaluru,Whitefield,14.715475,76.273979,7.95,3.1
5648,Airport,Mall_5648,Mumbai,Bandra,15.278144,78.52296,6.59,4.7
5649,Bus Stop,Hospital_5649,Bengaluru,Electronic City,15.504673,76.863969,9.65,3.2
5650,Hospital,Bus Stop_5650,Chennai,OMR,14.711694,79.012254,1.67,4.4
5651,Hospital,Mall_5651,Mumbai,Andheri,15.102768,72.855594,7.9,3.7
5652,Airport,Restaurant_5652,Chennai,Velachery,12.162774,73.650329,6.08,4.4
5653,Mall,Airport_5653,Mumbai,Bandra,13.518653,79.55442,2.73,4.4
5654,Park,Bus Stop_5654,Hyderabad,Banjara Hills,13.800903,77.473599,1.72,4.2
5655,Park,Restaurant_5655,Chennai,Adyar,12.796348,78.199095,4.91,3.8
5656,Hospital,College_5656,Chennai,OMR,14.820078,75.706253,7.58,4.5
5657,College,School_5657,Mumbai,Powai,16.946947,74.668746,9.48,4.2
5658,Park,Park_5658,Mumbai,Bandra,18.462448,74.856452,9.35,4.5
5659,College,College_5659,Hyderabad,Madhapur,18.077855,75.135068,3.97,3.6
5660,Restaurant,Mall_5660,Chennai,Anna Nagar,15.154065,77.292344,1.56,3.5
5661,Hospital,College_5661,Mumbai,Powai,16.405253,76.585057,4.78,4.8
5662,Park,School_5662,Hyderabad,Kukatpally,17.778643,76.877043,9.16,4.2
5663,College,Metro_5663,Bengaluru,HSR Layout,16.778268,75.59171,9.74,3.6
5664,Restaurant,Restaurant_5664,Chennai,OMR,13.219828,77.080777,9.9,4.2
